MNTN_CODE,MNTN_NM,MNTN_LOC,MNTN_HEIGHT,ROAD_EASY,ROAD_MID,ROAD_DIFF,ROAD_SUM,MNTN_RES,COS_SIM
282000401,상아산,인천광역시 남동구,151,5.33,0.0,0.0,5.33,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>명 재상인 김재로의 묘와 천주교 선각 순교자 이승훈의 묘가 있다.&amp;lt;br /&amp;gt;인천 장수 대공원과 물사랑 공원.</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt> </crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson> </hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424579</mntnattchimageseq><mntnid>20001443</mntnid><mntninfodscrt>&amp;amp;#160;상아산(象牙山)은 인천 대공원과 인접하여 있기 때문에 누구나 쉽게 등반이 가능한 도시 근교산이다. 관모산의 능선을 연이어 트래킹하는 코스는 도시 근교산의 참 맛을 느낄 수 있어 매력적이다. 동쪽으로 소래산과 서쪽으로 거머리산 그리고 북쪽으로는 거마산을 이웃하고 있는상아산은 한남정맥 코스에서 빠질 수 없는 이름처럼 아름다운 인천의 산이다.&amp;lt;br /&amp;gt;&amp;lt;br /&amp;gt;상아산은 인천 대공원의 여러 오락시설과 어린이 동물원, 눈 썰매장등의 놀이 시설을 덤으로즐길 수 있으며, 정상부 정자에서의 소래산 조망이 특히 빼어나다.옛 부터 인천 장수동의 약수가 좋아 큰 인물이 난다는 이야기가 전해저 오고 있으며, 여러 곳에약수터가 있어 시민들의 발길이 끈이지 않고 있다.</mntninfodscrt><mntninfodtlinfocont> </mntninfodtlinfocont><mntninfohght>151</mntninfohght><mntninfomangrtlno>032-466-3811</mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>인천광역시 남동구</mntninfomngmemnbdnm><mntninfopoflc>인천광역시 남동구</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>상아산</mntnnm><mntnsbttlinfo>http://www.namdong.go.kr/</mntnsbttlinfo><pbtrninfodscrt> </pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.2948839123097942
448102801,내상산,,0,0.82,0.0,0.0,0.82,[],
428104601,점봉산,"강원도 양양군 서면, 인제군 기린면ㆍ인제읍",1426,29.96,0.0,0.0,29.96,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/E_M0553.swf         </crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>● 숙식 및 기타정보&lt;BR&gt;오색지구의 숙박시설을 이용한다. 그린야드호텔☎033-672-8500, 오색온천장(☎033-672-3636), 설악온천장(☎033-672-3849). 오색지구의 식당들은 대개 산채정식을 주 요리로 한다. &lt;BR&gt;&lt;BR&gt;● 이용문의&lt;BR&gt;설악산국립공원관리소 오색분소 ☎033-672-2883</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>① 오색매표소-용소폭포 갈림길-십이폭포-등선대-흘림골매표소(총 3시간 25분)</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/I_M0553.jpg         </hndfmsmtnmapimageseq><hndfmsmtnslctnrson>원시림이 울창하고 모데미풀 등이 자생하는 등 생태적 가치가 커 유네스코에서 생물권보존구역으로 지정하고, 산림유전자원보호림으로 관리되고 있는 점 등을 고려하여 선정. 특히 제1회 아름다운 숲 전국대회에서 보전되어야 할 숲으로 선정. 12담 구곡으로 불리는 오색약수터 및 주전골 성국사터에 있는 보물 제497호인 양양 오색리 삼층석탑이 있음</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424022</mntnattchimageseq><mntnid>20000553</mntnid><mntninfodscrt>오색약수 품은 설악산 전망대&amp;gt;&lt;BR&gt;점봉산은 오색온천과 약수를 끼고 있긴 하지만 설악의 그늘에 가려 그 위풍을 펴지 못했었다. 하지만 가을이면 가야동을 축소시켜 놓은 듯한 주전골과 설악의 천불동을 옮겨 놓은 듯한 기암들이 어울려 단풍산행지로 각광받는 곳이다. &lt;BR&gt;&lt;BR&gt;점봉산의 옛 이름은 덤붕산이라 한다, 때문에 곰배령에서 점봉산으로 올라오다 만나는 작은 점봉산을 작은덤붕이라 부르기도 한다. 점봉산을 기고 있는 오색약수는 철분이 많이 함유된 탄산수로 위장병, 신경통, 빈혈 등에 효혐이 높다고 알려져 있다. 점봉산 산행은 오색, 한계령, 귀둔, 진동리 등에서 시작할 수 있지만 현재는 오색약수 구간만 이용 가능하다. 점봉산일원은 야생식물군락지가 있는 특별보호구로 지정되어 2026년까지 출입할 수 없다.</mntninfodscrt><mntninfodtlinfocont>한계령 오른쪽으로 보이는 점봉산은 설악산 대청봉과 남북으로 마주보며 설악산 국립공원의 일부를 이루고 있다.&lt;BR&gt;&lt;BR&gt;주요 관광명소로는 12담 구곡으로 불리는 주전골이 있는데, 좌우로 갖가지 모양의 바위봉우리, 원시림, 맑은 계곡물이 어우러져 절경을 이루며, 특히 주전골 입구의 오색약수터는 빼놓을 수 없는 관광지다. 군사지역으로 출입이 통제되고 있는 것이 안타까울 뿐이다. 지소 조금 아래쪽 안국사로 오르는 길은 돌비탈을 지나야 하고 길도 애매하므로 산행기점은 일반적으로 서창리지소를 택한다.</mntninfodtlinfocont><mntninfohght>1426</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/M0553.zip           </mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>강원도 양양군 서면, 인제군 기린면ㆍ인제읍</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/T_M0553.swf         </mntninfotrnspinfoimageseq><mntnnm>점봉산</mntnnm><mntnsbttlinfo>원시림과 계곡이 조화롭게 어우러진 산</mntnsbttlinfo><pbtrninfodscrt>기점은 양양이다. &amp;gt;양양→오색: 시내외버스(한계령 경유) 1일 15회 운행</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.780189497605494
412200204,매봉산,강원 영월 상동읍. 중동면,1095,142.8,2.57,0.0,145.37,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423996</mntnattchimageseq><mntnid>20001271</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>영월군 동쪽 상동읍과 중동면의 경계를 이루는 매봉산은 정상에 오르면 사방으로 터진 시원한 조망이 일품이다. 산행기점은 아시내 마을이다. 아시내를 출발하여 멧둔골을 경유하여 정상에 오른 후, 서봉 - 남릉 - 원천계곡, 또는 849봉을 경유하여 주채마을로 내려선다.&amp;lt;br /&amp;gt;정상은 둥그스름한 토봉이며, 남쪽은 천혜의 절벽으로 이루어져 있고 , 북쪽은 부드러운 사면으로 이루어진 산으로 기암절벽에 어우러진 노송과 울창한 숲을 간직한 비경의 산이다.</mntninfodtlinfocont><mntninfohght>1095</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>강원 영월 상동읍. 중동면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>매봉산</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.3611575592573077
437501704,남산골,,0,2.72,0.0,0.0,2.72,[],
468702801,덕산산,,0,1.61,0.0,0.0,1.61,[],
483107401,장등산,,0,1.56,0.0,0.0,1.56,[],
488603401,석대산,경상남도 산청군,535,11.849999999999998,0.0,0.0,11.849999999999998,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>단속사지3층석탑,남사고가마을&amp;lt;br /&amp;gt;단속사지 3층석탑,정양매(보호수),겁외사,남사고가마을,다물민족학교,산청선비학당(구 입석초교)</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;#160;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;#160;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424128</mntnattchimageseq><mntnid>20001521</mntnid><mntninfodscrt>&amp;amp;nbsp;지리산에서 시작한 산세가 웅석봉으로 이어지며, 웅석봉의 남쪽으로 이어지는 줄기가 바로 석대산이다. 지리산 산세가 그힘을 다한 마지막 부분이라 산의 높이는 그다지 높지않다. 산의 모양세는 마치 누에나 송충이가 길게 누워 있는 형태를 하고 있으며 등산로도 능선을 따라서 형성되어 있고 능선 좌우와 앞뒤로 가지 노선이 있다. 능선위에 존재하는 봉우리마다 좌우의 산세(웅석봉과 웅석봉에서 늘어진 봉우리들,지리산, 둔철산, 백마산, 월명산, 적벽산, 집현산)와 청계저수지,단속사지터등 주의 경관을 보기에 좋다. 석대산이라는 이름에 맞을 만큼 바위로만 이루어진 산은 아니지만 봉우리들이 대부분 바위로 이루어져있다.능선을 기준으로 석대마을 쪽은 계곡물이 발달되지않았지만 청계마을쪽은 능선 정상부위까지 물이 풍부하다. 우(雨)량이 지하로 흡수되지 않고 지표면에 그대로 노출되어 고여 있어 습지 형태를 하고 있으며 논농사도 짖고 있다. 아마도 지표바로 아래가 암반으로 형성되었기때문이라 생각된다. 능선으로 길게 이어진 산이라 석대산 정상을 산아래에서 파악하기 어렵고 산의 최고 해발점은 남가람봉이며 산세도 더 웅장하다.&amp;lt;br /&amp;gt;신라고찰 단속사를 품은 기암괴석의 석대산(石岱山)의 대(岱)자는 태산 대를 쓰는 것을 보아 태산같이 큰 바위가 많을 듯 생각되나 사실은 그렇지 않다. 짜임새 있는 기암괴석이 태산같이 버티고 서있다. 석대산 입구에서 보듯이 옛날에 이야기하는 길지(吉地)같은 이상형의 지세를 가진 산이다.석대산아래 운리의 단속사는 신라의 유명한 화가 솔거가 그린 유마상이 있었다고 전해진다. 단속사는 지리산중에 있었던 이름 높은 신라 고찰로서 고승이 많이 배출되었다 그중에 신행대사대감국사,진정대사는 각각 그 덕을 기린 비가 있었다고 하는데 모두 전해지지 않고 있다. 또한 지금의 청계리 용두 마을 뒤쪽에 있는 석벽은 옛날에 단속사로 들어가는 천연 석문으로서 그곳에는 광제암문이라고 새긴 커다란 글씨가 지금도 뚜렷이 남아 있다</mntninfodscrt><mntninfodtlinfocont>&amp;amp;#160;</mntninfodtlinfocont><mntninfohght>535</mntninfohght><mntninfomangrtlno>055-970-6000</mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>산청군</mntninfomngmemnbdnm><mntninfopoflc>경상남도 산청군</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>석대산</mntnnm><mntnsbttlinfo>http://tour.sancheong.ne.kr</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;#160;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.5107539184552492
421903201,문암산,강원도 홍천군 내면,1146,25.57,0.57,0.0,26.14,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>● 숙식 및 기타정보&amp;lt;br /&amp;gt;&amp;#xD;
들머리인 백성동 입구에 만나산장가든(033-432-9090)이 있다.&amp;lt;br /&amp;gt;&amp;#xD;
내면에서 전화를 하면 식당차량을 이용할 수 있다.&amp;lt;br /&amp;gt;&amp;#xD;
이밖에 내면에 가덕민박(033-435-9986)&amp;lt;br /&amp;gt;&amp;#xD;
국빈장여관(033-432-3451) 등의 숙박시설과 개미식당(033-432-6292)&amp;lt;br /&amp;gt;&amp;#xD;
내린천쉼터(033-432-7492)&amp;lt;br /&amp;gt;&amp;#xD;
산내음(033-432-7153)&amp;lt;br /&amp;gt;&amp;#xD;
풍촌닭갈비(033-432-6092) 등의 식당이 있다. &amp;lt;br /&amp;gt;&amp;#xD;
&amp;lt;br /&amp;gt;&amp;#xD;
● 이용문의&amp;lt;br /&amp;gt;&amp;#xD;
홍천국유림관리소 033-433-7705&amp;lt;br /&amp;gt;&amp;#xD;
홍천군청 관광계 033-430-2358</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424094</mntnattchimageseq><mntnid>40000689</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>문암산은 정북녘에 자리한 방태산을 위시해 오대산, 계방산, 회령봉, 응봉산 등의 기라성 같은 명산이 한 바퀴 원을 그리며 둘러싸고 있다. ‘돌꽃산(石化山)’이라는 별명에 어울리는 아름다운 바위경관과 듬직한 산세가 멋지고 유명한 내린천의 상류와 자운천, 문암천이 동서녘 자락을 스치며 지난다. &amp;lt;br /&amp;gt;
철따라 온갖 들꽃들이 앞다투어 피어나는 남북으로 길게 뻗은 주능선을 걷노라면 주변의 내로라하는 산들과 어울린 풍경에 콧노래가 절로 나오는 멋진 산이다. 지역 사람들은 문암산을 ‘석화산’이라 부른다. 이름처럼 푸른 숲 사이로 툭툭 삐져나온 바위전망대가 많아 저마다 조망이 시원스럽다.</mntninfodtlinfocont><mntninfohght>1146</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>강원도 홍천군 내면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>문암산</mntnnm><mntnsbttlinfo>하늘말나리 지천으로 피어난 돌꽃산</mntnsbttlinfo><pbtrninfodscrt>동서울터미널→홍천 : 시외버스 48회 운행.&amp;lt;br /&amp;gt;&amp;#xD;
홍천→내면 : 시내버스 9회 운행. &amp;lt;br /&amp;gt;&amp;#xD;
내면→백성동 : 걸어서 30분.</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.7223151185146154
414604801,향수산,,0,21.9,0.0,0.0,21.9,[],
482706101,억산,강원도 정선군 동면ㆍ남면,1117,49.86,3.35,0.0,53.21,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/E_M0875.jpg         </crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>● 숙식 및 기타정보&amp;lt;br /&amp;gt;화암약수와 민둥산 남면 일대에 숙박업소가 많다. &amp;lt;br /&amp;gt;가야성중국집 ☎033-562-9077&amp;lt;br /&amp;gt;아라리매운탕 ☎033-562-0805&amp;lt;br /&amp;gt;펜션텔 ☎033-591-8254&amp;lt;br /&amp;gt;흙과소나무펜션 ☎033-591-1159&amp;lt;br /&amp;gt;&amp;lt;br /&amp;gt;&amp;lt;br /&amp;gt;● 이용문의&amp;lt;br /&amp;gt;정선군청 문화관광과 ☎033-560-2363</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>①화암약수 - 정상 - 민둥산 - 증산초교 (총 5시간 30분)</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;#160;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423614</mntnattchimageseq><mntnid>20000875</mntnid><mntninfodscrt>&amp;amp;#160;</mntninfodscrt><mntninfodtlinfocont>정선의 지억산은 민둥산에 가려진 산이다. 민둥산이 가을 억새로 워낙 유명하다 보니 지척의 지억산은 민둥산 산행 중 지나치는 산 정도로 알려져 있다. 산 족보로 따지면 지억산은 백두대간 금대봉에서 뻗어 나온 산줄기다. 이 산줄기를 산꾼들은 소위 ‘정선지맥’이라 부르며 지맥 주능선상에 지억산이 있다. 민둥산은 지억산에서 갈래 쳐진 산이니 지억산이 모산이다. &amp;lt;br /&amp;gt;지억산에서 민둥산은 2.6킬로미터 거리로, 1시간 10분 정도 밖에 걸리지 않아 당일 코스로 연결해도 무리가 없다. 높이는 거의 비슷한 편이며 민둥산이 1117.8미터로 1.1미터 높다. 그러나 지억산 정상에는 억새지대가 없으며 등산인들의 발길도 뜸한 편이다. 정상에는 철망에 둘러쳐진 태양열 전지가 있으며 표지석에는 ‘몰운산’이라 적혀있다. 인근 몰운대와 몰운리라는 지명에서 온 산 이름인 듯하다. 국토지리정보원 지형도를 보면 유명한 민둥산조차 이름이 없지만 지억산만큼은 선명히 표기되어 있다. 지억산의 한문 표기를 해석해 보면 영지와 같은 평평한 버섯으로 추정되는데 산행길 역시 평탄하고 정상부의 모양새도 봉긋하다.</mntninfodtlinfocont><mntninfohght>1117</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>정선군청 문화관광과</mntninfomngmemnbdnm><mntninfopoflc>강원도 정선군 동면ㆍ남면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>지억산</mntnnm><mntnsbttlinfo>화암팔경 품은 민둥산의 모산</mntnsbttlinfo><pbtrninfodscrt>출발 : 정선&amp;lt;br /&amp;gt;정선시내버스터미널에서 화암약수 입구행 버스가 하루 14회 운행된다. 30분 정도 걸린다.</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.659380473395787
431305101,원통산,전라북도 임실군,603,19.74,0.0,0.0,19.74,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;세심자연휴양림, 세심리에 머루밭과 와인,호산제</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;#160;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;#160;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423955</mntnattchimageseq><mntnid>20001454</mntnid><mntninfodscrt>&amp;amp;nbsp;원통산(遠痛山-603)은 높지 않은 산으로서, 북서쪽으로는 회문산과 마주하고 있고, 이산은 금남호남정맥이 성수산으로 북진하기 시작하고 팔공산에서 남서쪽으로 가지를 친 능선 끝머리에 자리잡고 있다. &amp;lt;br /&amp;gt;&amp;#xD;
원통산은 등산객이 많지 않아 초입부는 길이 선명하지 않아 중간 능선까지 찾아가는 길이 험난하다. 초입부만 잘 찾는다면 중간정도부터는 숲길의 윤곽이 뚜렷하다. 또 지형도 가파르지 않아 쉽게 오를 수있는 산이다. &amp;lt;br /&amp;gt;&amp;#xD;
정상에서 지초봉까지 이어지는 코스는 경사가 없어 쉽게 주변 경치를 즐기면서 등산을 할수있다. 그런데 지초봉에서 휴양림으로 이어지는 코스는 시작점이 경사가 급해 주의가 필요하다. &amp;lt;br /&amp;gt;&amp;#xD;
김해 양씨가 멀리에서 산세가 좋다는 말을 듣고, 이곳까지 와서 조상들을 모실 명당자리를 찾았으나, 헛수고 하고, 순창군 동계면 현포리에서 명당자리를 자리잡았다고 한다. 그 뒤부터 먼곳에서 명당자리를 찾아 왔다가 헛걸음하고 마음을 아파하면 돌아갔다 해서 멀원(遠), 아파할통(痛)을 써서 원통산으로 불렸다고 한다.</mntninfodscrt><mntninfodtlinfocont>&amp;amp;#160;</mntninfodtlinfocont><mntninfohght>603</mntninfohght><mntninfomangrtlno>063-640-2114</mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>임실군</mntninfomngmemnbdnm><mntninfopoflc>전라북도 임실군</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>원통산</mntnnm><mntnsbttlinfo>http://www.imsil.go.kr</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;#160;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>",0.3611575592573077
461502101,옥녀산,,0,11.62,0.23,0.0,11.85,[],
428306901,용천리산,,0,2.37,0.0,0.0,2.37,[],
447602401,성흥산,,0,17.819999999999997,0.0,0.0,17.819999999999997,[],
437303001,담바우산,,0,2.14,0.0,0.0,2.14,[],
282450201,둥글메산,,0,1.66,0.0,0.0,1.66,[],
431105404,비상산성,,0,3.58,0.0,0.0,3.58,[],
