MNTN_CODE,MNTN_NM,MNTN_LOC,MNTN_HEIGHT,ROAD_EASY,ROAD_MID,ROAD_DIFF,ROAD_SUM,MNTN_RES
491101504,새신오름,,0,0.25,0,0,0.25,[]
491105804,생기악,,0,2.11,0,0,2.11,[]
468902001,서망봉,,0,1.58,0,0,1.58,[]
491105904,서수모루,,0,0.89,0,0,0.89,[]
113801404,서오릉,,0,12.379999999999988,0.37,0,12.749999999999988,[]
491101101,서우봉,,0,1.65,0,0,1.65,[]
487205204,서재골,,0,2.44,0,0,2.44,[]
457301601,석기봉,충청북도 영동군,1176,4.85,0,0,4.85,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;#160;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;#160;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;#160;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424155</mntnattchimageseq><mntnid>20001123</mntnid><mntninfodscrt>&amp;amp;#160;</mntninfodscrt><mntninfodtlinfocont>삼도봉(1,176m)을 시작으로 민주지산(1,241m), 각호산(1,176m)과 함께 웅장한 서북 능선을 이루는 산군(山群)에 속한다. 각호산·민주지산·삼도봉을 잇는 능선은 수림이 우거지고 바위들이 섞여 있으며 봄이면 능선을 따라 8㎞에 걸쳐 진달래가 만발한다. &amp;lt;br /&amp;gt;그 산들 사이에는 유명한 피서지인 물한계곡(勿閑溪谷)이 자리잡고 있다. 삼도봉에서 북서쪽으로 약 40분 거리에 우뚝 솟아 있는 석기봉은 민주지산의 주릉 중에서 가장 빼어나며, 주위 전망도 일품이다. &amp;lt;br /&amp;gt;황악산이 북동으로 바로 보이고 동남으로는 가야산이 손에 잡힐 듯 가까이 보인다. 서서남으로는 마이산의 뾰족한 두 귀가 선명하다.</mntninfodtlinfocont><mntninfohght>1176</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>충청북도 영동군</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>석기봉</mntnnm><mntnsbttlinfo> </mntnsbttlinfo><pbtrninfodscrt>&amp;amp;#160;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
483106801,석름봉,,0,7.670000000000002,0,0,7.670000000000002,[]
447901301,석봉,강원도 정선군 북평면,1170,1.78,0,0,1.78,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;#160;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;#160;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;#160;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423553</mntnattchimageseq><mntnid>20000745</mntnid><mntninfodscrt>&amp;amp;#160;</mntninfodscrt><mntninfodtlinfocont>백석봉은 백두대간상의 노인봉에서 남쪽으로 길게 뻗어 내린 산맥이 소황병산과 용산, 박지산을 크게 일으키고 오대천과 조양천의 합류지점인 북평면에 솟아 있는데, 정선 9대 명산 중의 하나이다. &amp;lt;br /&amp;gt;산정에 백색을 띈 큰 바위로 인해 백석봉이라 불리게 된 이 산은 숙암리와 나전 2리에 등산로를 새로 개설하여 등산하기 편해졌다. 산 정상에는 신기한 약효가 있는 샘이 있는데 이 물을 부정한 사람이 마시면 마른다는 전설이 있으며 이 웅봉이 검게 변하면 수일내에 비가 내린다는 전설이 전해내려 오고 있다.&amp;lt;br /&amp;gt;정상에 서면 철쭉이 군락지를 이루고 있는 숙암계곡이 아찔하게 내려다 보인다. 이 계곡 주변에는 맑고 깨끗한 숙암샘터가 있다. 등산 외에도 계곡길을 따라 드라이브를 즐기기에 좋은 코스다. 능선에는 진달래 군락지가 곳곳에 있고 참나무 군락지에는 겨우살이가 지천이다. 듬직한 능선길은 고산다운 풍경이여서 좋고, 등산로는 안내판이 잘 설치되어 있다.</mntninfodtlinfocont><mntninfohght>1170</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>강원도 정선군 북평면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>백석봉</mntnnm><mntnsbttlinfo>부정한 사람이 마시면 마르는 샘 있어</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;#160;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
491102204,선소오름,,0,0.79,0,0,0.79,[]
447101501,선야봉,충청남도 금산군 남이면ㆍ전라북도 완주군 운주면,759,16.05,0,0,16.05,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/E_M0382.jpg         </crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>● 숙식 및 기타정보&lt;BR&gt;숙박은 휴양림을 이용하면 되지만 주변에 식당이 별로 없어 남이면 소재지의 숙박시설을 이용하면 된다. &lt;BR&gt;남이자연휴양림 ☎041-753-5706&lt;BR&gt;전주식당 ☎041-753-1055&lt;BR&gt;거북가든 ☎041-752-6976&lt;BR&gt;관광농원식당 ☎041-752-1444&lt;BR&gt;&lt;BR&gt;● 이용문의&lt;BR&gt;금산군 문화공보관광과 ☎041-750-2394</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>①괴목리&amp;nbsp;- 불무골 - 주릉&amp;nbsp;- 정상(총 1시간 10분)</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424401</mntnattchimageseq><mntnid>20000382</mntnid><mntninfodscrt>&amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>충남 금산과 전북 완주 사이에 우뚝 솟은 선야봉은 숲이 울창하고 신선풀무대 그리고 암봉과 암릉, 바위낭떠러지, 폭포 등을 고루 갖춘 산이다. 남북으로 뻗은 크고 높은 산줄기와 그 사이로 나란히 뻗은 경관 좋은 느티골과 피묵이골이 산 아래로 흐르고 있다. 그 중 금산쪽에 위치한 느티골은 아름다운 계곡이 이어져 있고 숲이 울창한데다 자연휴양림을 조성하고 있어 훌륭한 휴식처로 개발되어 있다. &lt;BR&gt;느티골 안쪽에 높이 25미터의 쉰길폭포가 장관을 이룬다. 새로 개설한 선야봉 등산로는 폭포를 지나며 아기자기한 암릉을 거쳐 기암괴봉을 조망할 수 있는 능선으로 이어져 있어 많은 등산객과 휴양객들이 자연을 편하게 즐길 수 있는 곳이다. &lt;BR&gt;정상 능선에서 서쪽으로는 대둔산, 천등산, 서대산이 있고 동쪽으로는 전적지로 유명하며 경관이 뛰어난 백암산이 있다.</mntninfodtlinfocont><mntninfohght>759</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>금산군청</mntninfomngmemnbdnm><mntninfopoflc>충청남도 금산군 남이면ㆍ전라북도 완주군 운주면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/T_M0382.jpg         </mntninfotrnspinfoimageseq><mntnnm>선야봉</mntnnm><mntnsbttlinfo>신선이 머무는 아름다운 산</mntnsbttlinfo><pbtrninfodscrt>출발점 : 금산&lt;BR&gt;금산에서 건천리행 군내버스 이용. 50분 소요.</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
491106004,설오름,,0,2.12,0,0,2.12,[]
491302704,섭지코지,,0,0.98,0,0,0.98,[]
491106104,섯알오름,,0,1.4200000000000002,0,0,1.4200000000000002,[]
413603004,성관사뒷길,,0,1.15,0,0,1.15,[]
422309601,성내삿갓봉,,0,2.86,0,0,2.86,[]
431105801,성무봉,,0,5.54,0,0,5.54,[]
447101601,성봉,"경상북도 상주시 모서면, 모동면ㆍ충청북도 영동군 황간면",933,6.609999999999999,0,0,6.609999999999999,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/E_M1496.jpg         </crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>● 숙식 및 기타정보&lt;BR&gt;보현사 입구에 몇 곳의 식당과 민박집이 있다. &lt;BR&gt;열린농원 ☎054-534-8825&lt;BR&gt;옥봉농원산장 ☎054-531-3236&lt;BR&gt;광운관광농원 ☎043-743-8851&lt;BR&gt;금강식당 ☎043-742-6467&lt;BR&gt;&lt;BR&gt;● 이용문의&lt;BR&gt;상주시청 문화관광과 ☎054-530-6063&lt;BR&gt;영동군청 문화공보과 ☎043-740-3211</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>①황간산림욕장&amp;nbsp;- 대나무숲&amp;nbsp;- 바위지대&amp;nbsp;- 헬기장&amp;nbsp;- 갈림길&amp;nbsp;- 정상(총 1시간 50분)</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424529</mntnattchimageseq><mntnid>20001496</mntnid><mntninfodscrt>&amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>상주 백화산은 내륙 깊은 곳에 자리한 산답게 사계절 아무 때나 찾아도 산의 멋과 향과 느낌과 기운 그리고 깊은 적막감을 맘껏 누릴 수 있는 산 중 의 산이다. 맑은 물이 풍부하고, 산자락을 남동으로 휘감고 굽이치며 흐르는 석천(石川) 또한 아름답다. &lt;BR&gt;백화산이란 이름은 산 전체가 티없이 맑고 밝다는 뜻으로 봄이면 철쭉이 능선마다 꽃띠를 두르고 있어 꽃산행도 겸할 수 있다. 여름에는 수풀과 옥류가, 가을에는 단풍이 정상에서 능선을 타고 석천골 반야사를 온통 붉게 물들인다. 지도상에는 포성봉(捕城峰)으로 표기되어 있는데 한성봉(漢城峰)이 제 이름이다.&lt;BR&gt;산행들머리에 해당하는 두 곳에 보현사와 반야사라는 아담한 절집이 자리하고, 보현사 건너편 수봉리에는 조선 사학의 자존심 옥동서원(경북 기념물 제52호)과 더없이 아름다운 곳에 학처럼 자리한 정자 백옥정이 있어 볼거리 또한 풍성하다. 또 대궐터, 보문사터, 금돌산성 등 옛 호국의 유적들을 만나볼 수 있다.</mntninfodtlinfocont><mntninfohght>933</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>상주시청, 영동군청</mntninfomngmemnbdnm><mntninfopoflc>경상북도 상주시 모서면, 모동면ㆍ충청북도 영동군 황간면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>백화산(한성봉)</mntnnm><mntnsbttlinfo>금돌성 따라 호국의 얼 흐르는 산</mntnsbttlinfo><pbtrninfodscrt>출발점 : 상주&lt;BR&gt;상주종합터미널에서 신흥행 버스(상주여객 ☎054-534-8250) 이용. 수봉리 하차, 1시간 소요. &lt;BR&gt;황간시외버스터미널(☎043-742-4015)에서 수봉리행 버스 이용. 수봉리 하차, 15분 소요.</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
491100903,성불오름,,0,1.05,0,0,1.05,[]
427207004,성수리,,0,4.34,0,0,4.34,[]
447702504,성재,,0,1.73,0,0,1.73,[]
472504701,성주봉,"경상북도 문경시 문경읍 당포리, 용연리",961,11.16,0,0,11.16,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>● 숙식 및 기타정보 &amp;lt;br /&amp;gt;&amp;#xD;
문경읍에 숙박업소와 식당, 온천이 즐비하다.&amp;lt;br /&amp;gt;&amp;#xD;
문경읍 하리 썬 모텔 054-571-0235&amp;lt;br /&amp;gt;&amp;#xD;
문경읍 하리 킹모텔 054-571-5558&amp;lt;br /&amp;gt;&amp;#xD;
문경읍 하초리 임꺽정가든 054-571-2285&amp;lt;br /&amp;gt;&amp;#xD;
문경읍 상초리 문경새재식당 054-571-2468&amp;lt;br /&amp;gt;&amp;#xD;
&amp;lt;br /&amp;gt;&amp;#xD;
● 이용문의&amp;lt;br /&amp;gt;&amp;#xD;
문경시청 관광진흥화 054-550-6391 &amp;lt;br /&amp;gt;&amp;#xD;
영주국유림관리소 054-636-4240</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000424534</mntnattchimageseq><mntnid>40000666</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>성주봉은 경상북도 문경시 문경읍 당포리와 용연리의 경계에 우뚝 솟아있는 바위산이다. 문경읍에서 5분 거리면 닿을 수 있는 산이지만 그리 알려지지 않은 탓에 때 묻지 않은 보석 같은 산이다.&amp;lt;br /&amp;gt;
운달산(1097.2m)에서 서쪽으로 뻗어 내리다 당장이라도 포효하며 뛰어 오를 듯이 단단한 근육질의 몸으로 기세당당하게 자리 잡고 있다. 같은 산군이면서도 육산에 가까운 운달산과 달리 그림 같은 암봉미를 갖추고 있다. &amp;lt;br /&amp;gt;
성주봉 산행은 당포리 입구에서 시작한다. 마을에 들어서면 정면으로 하얀 속살을 드러낸 성주봉 주능선 봉우리들이 치솟아 있다. 멀리서 보면 깎아지른 절벽 사이에 간혹 나무들이 보일 뿐 등산로가 있으리라고는 상상이 안 되는 산이다. 그 만큼 험악한 산으로 산행 시는 특히 조심해야 한다. 기본적인 암벽 장비와 보조 자일을 갖춰야 안전하게 암릉을 즐길 수 있다.</mntninfodtlinfocont><mntninfohght>961</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상북도 문경시 문경읍 당포리, 용연리</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>성주봉</mntnnm><mntnsbttlinfo>암릉 오르내리는 재미가 쏠쏠한 산</mntnsbttlinfo><pbtrninfodscrt>문경읍에서 택시를 이용하면 5분이면 닿을 수 있다. &amp;lt;br /&amp;gt;&amp;#xD;
점촌에서는 07:20분부터 하루 5~6차례 운행하는 버스가 문경읍을 경유하여 간다. &amp;lt;br /&amp;gt;&amp;#xD;
문경시외버스터미널 054-571-0343&amp;lt;br /&amp;gt;&amp;#xD;
문경여객 054-553-2230.</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
418304901,성지봉,"경기도 양평군 청운면, 강원도 횡성군 서원면",791,4.04,0,0,4.04,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423919</mntnattchimageseq><mntnid>20000392</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>성지봉은 특히 유산리에서 정상으로 이어지는 계곡과 밤골에서 주능선에 이르는 계곡이 볼만하다. 계곡이 넓어 수량도 많고 계류가 맑다. 금물산의 최고봉인 성지봉은 금물산 정상에서 서남으로 가지를 친 능선으로 그 본래의 산맥은 금물산 정상에서 서남으로 뻗어나가고 있다. &amp;lt;br /&amp;gt;
경기도 양평군 청운면과 강원도 횡성군 서원면의 경계를 이루는 성지봉 (791m)은 산 이름에서 나타나듯이 천주교와 관계가 깊은 곳이다. 조선 순조 원년(1801년)의 신유 박해와 고종 3년 (1866년) 병인양요, 고종 8년 (1871년) 신미양요 등으로 극심하게 탄압 받았던 천주교 신도들이 이곳 성지봉으로 숨어 들었다고 한다. &amp;lt;br /&amp;gt;
직행버스는 성지봉 입구에 정차하지 않으므로 청운에서 횡성 방향으로 1.5km 못 미친 풍수원에 하차 하여야 한다. 풍수원 마을 가장 윗쪽에 강원도 유형문화재 제 69호로 지정된 풍수원 천주교회가 자리잡고 있다. 이 교회가 옛날 천주교인들의 피난처였던 것이다. 천주교회는 고종 27년 (1888년) 프랑스인 르메르이신부가 초가집 사랑방에서 초대 신부로 부임해 한국에서 네 번째 천주교회로 출발한 곳으로 유명하다.</mntninfodtlinfocont><mntninfohght>791</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경기도 양평군 청운면, 강원도 횡성군 서원면</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>성지봉</mntnnm><mntnsbttlinfo>천주교인들의 사랑방</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
491101003,성진이오름,,0,0.51,0,0,0.51,[]
438003301,성터,,0,0.0,0,0,0.0,[]
491100204,세미오름,,0,1.67,0,0,1.67,[]
413603604,세정사,,0,6.42,0,0,6.42,[]
422309704,소공대비,,0,5.41,0,0,5.41,[]
428203804,소똥령,,0,8.87,0.8,0,9.67,[]
491106304,소소름,,0,0.28,0,0,0.28,[]
428105904,소재골,,0,13.71,0,0,13.71,[]
421105601,소주봉,강원도 춘천시,475,16.33,0,0,16.33,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;lt;의암선생묘(毅菴先生墓)&amp;gt;&amp;lt;br /&amp;gt;성역화된 의암 유인석의 묘가 있다. 가정리 출신으로 화서학파(華西學派) 3대 종주가 되었고 척사위정(斥邪衛正)의 기치를 내걸고 제천(堤川)의병을 지휘했다. 팔도창의대장(八道 倡義大將)이 되었으며 우리나라 의병을 총지휘했다. 일본의 침략을 막고 왜적을 쫓아내는데 일생을 보냈다. 의암제때는 여기에서 제사를 올린다.</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt> </crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson> </hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=</mntnattchimageseq><mntnid>20001577</mntnid><mntninfodscrt>&amp;amp;#160;봉화산에서 남쪽 능선에 자리한 소주봉은 많이 알려지지 않은 봉으로 소주고개로 이어지는 능선길은 완만하며 자연의 정취를 느끼며 가족끼리 산행하기에 좋다. 또한 발산리 방면으로 이어지는 산행은 선바위, 병풍바위등 암릉구간에서 조망하는 전망또한 일품이다.&amp;lt;br /&amp;gt;고개가 너무 가파라서 전에 어느 사람이 소주를 많이 먹고 고개에서 굴렀다 하며, 또 소가죽은 고개라해서 소주고개라 불리운다.</mntninfodscrt><mntninfodtlinfocont> </mntninfodtlinfocont><mntninfohght>475</mntninfohght><mntninfomangrtlno>033-250-3465</mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm>춘천시</mntninfomngmemnbdnm><mntninfopoflc>강원도 춘천시</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>소주봉</mntnnm><mntnsbttlinfo>http://www.chuncheon.go.kr/</mntnsbttlinfo><pbtrninfodscrt> </pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
491106404,손지오름,,0,0.6100000000000001,0,0,0.6100000000000001,[]
467301901,솔봉,"경상북도 영주시, 충청북도 단양군",1314,1.92,0,0,1.92,"<item><crcmrsghtngetcimageseq>http://www.forest.go.kr/swf/foreston/mountain/</crcmrsghtngetcimageseq><crcmrsghtnginfodscrt>&amp;amp;nbsp;</crcmrsghtnginfodscrt><crcmrsghtnginfoetcdscrt>&amp;amp;nbsp;</crcmrsghtnginfoetcdscrt><hkngpntdscrt> </hkngpntdscrt><hndfmsmtnmapimageseq>http://www.forest.go.kr/swf/foreston/mountain/</hndfmsmtnmapimageseq><hndfmsmtnslctnrson>&amp;amp;nbsp;</hndfmsmtnslctnrson><mntnattchimageseq>http://www.forest.go.kr/newkfsweb/cmm/fms/getImage.do?fileSn=1&amp;atchFileId=FILE_000000000423455</mntnattchimageseq><mntnid>20000156</mntnid><mntninfodscrt>&amp;amp;nbsp;</mntninfodscrt><mntninfodtlinfocont>소백산 국립공원에 속하는 도솔봉은 충북 단양과 경북 영주의 경계를 이루는 산으로 형제봉과 더불어 가장 한적한 육산으로 꼽히고 있다. 도솔봉은 소백산의 축소판이라 불릴만큼 한 키나 되는 철쭉과 진달래가 화원을 이루며 각종 고산식물이 많다. 또한 숲길 가득 수목이 울창하고 계곡마다 꽃피는 초본류가 무성하여 발길 닿는 곳마다 풍치가 그만이다.&amp;lt;br /&amp;gt;
정상 도솔봉을 주축으로 삼형제봉과 묘적봉을 거느리고 우뚝 솟아 있으며, 능선에는 바위지대와 억새등이 있다.&amp;lt;br /&amp;gt;
정상 암봉에 서면 중령에서 장엄하게 뻗어 오른 소백산의 장릉을 끝까지 바라볼 수 있어 황홀하고, 남쪽으로는 활같이 구부러지면서 황정산으로 이어내린 백두대간이 아련하기만 하고, 단양팔경으로 유명한 산야가 펼쳐 보인다.</mntninfodtlinfocont><mntninfohght>1314</mntninfohght><mntninfomangrtlno> </mntninfomangrtlno><mntninfomapdnldfilenm>http://www.forest.go.kr/swf/foreston/mountain/</mntninfomapdnldfilenm><mntninfomngmemnbdnm> </mntninfomngmemnbdnm><mntninfopoflc>경상북도 영주시, 충청북도 단양군</mntninfopoflc><mntninfotrnspinfoimageseq>http://www.forest.go.kr/swf/foreston/mountain/</mntninfotrnspinfoimageseq><mntnnm>도솔봉</mntnnm><mntnsbttlinfo>꽃단지 이룬 소백산의 축소판</mntnsbttlinfo><pbtrninfodscrt>&amp;amp;nbsp;</pbtrninfodscrt><ptmntrcmmncoursdscrt> </ptmntrcmmncoursdscrt><rcmmncoursimageseq>http://www.forest.go.kr/swf/foreston/mountain/</rcmmncoursimageseq></item>"
427700304,송계리,,0,1.21,0,0,1.21,[]
478504004,송정자연휴양림,,0,5.69,0.1,0,5.79,[]
428204204,송포약수터,,0,4.03,0,0,4.03,[]
428106904,송학정,,0,0.9400000000000001,0,0,0.9400000000000001,[]
421500304,송현리,,0,2.15,0,0,2.15,[]
491106504,쇠기오름,,0,0.32,0,0,0.32,[]
